,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,Song Name
2186,0.784,0.381,7.0,-11.446,1.0,0.0739,0.394,0.0158,0.268,0.185,122.026,357357.0,3.0,1,Movie
2187,0.926,0.549,9.0,-6.63,0.0,0.0935,0.42,0.0399,0.298,0.666,123.044,280878.0,4.0,2,Disco Yes
2188,0.944,0.515,5.0,-7.895,1.0,0.197,0.0684,0.00206,0.103,0.333,120.004,276785.0,4.0,3,Beautiful Escape
2189,0.838,0.432,6.0,-14.398,1.0,0.228,0.562,0.363,0.0987,0.127,99.978,259200.0,4.0,3,Losing My Way
2190,0.782,0.711,1.0,-7.811,0.0,0.0588,0.361,2.01e-05,0.0839,0.797,104.085,194023.0,4.0,2,Lost in Paris
2191,0.729,0.571,11.0,-9.188,0.0,0.0869,0.0774,0.213,0.0994,0.582,81.486,300991.0,4.0,2,Nightrider
2192,0.842,0.664,9.0,-5.179,1.0,0.126,0.12,0.00121,0.0737,0.149,95.815,212044.0,4.0,4,Crazy Dream
2193,0.506,0.404,7.0,-7.441,1.0,0.0355,0.492,0.0268,0.115,0.0394,92.083,266087.0,4.0,0,Midnight Mischief (Tom Misch Remix)
2194,0.846,0.571,0.0,-8.437,1.0,0.0811,0.0972,0.433,0.0811,0.47,113.004,269815.0,4.0,4,South of the River
2195,0.701,0.575,6.0,-6.941,0.0,0.0751,0.119,0.00133,0.135,0.634,105.093,213933.0,4.0,2,Try Me
2196,0.757,0.737,4.0,-6.728,0.0,0.114,0.311,0.0,0.113,0.635,98.057,207031.0,4.0,2,Be Honest (feat. Burna Boy)
2197,0.881,0.661,11.0,-7.681,0.0,0.0343,0.098,0.0187,0.101,0.965,124.023,181306.0,4.0,2,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix
2198,0.637,0.299,7.0,-11.314,1.0,0.0366,0.742,0.0,0.359,0.364,83.872,213214.0,4.0,0,Nobody But You
2199,0.638,0.676,10.0,-5.944,0.0,0.22,0.402,1.07e-06,0.171,0.688,88.903,145653.0,4.0,3,Come Over (Remix)
2200,0.692,0.57,7.0,-8.077,1.0,0.185,0.666,0.0,0.107,0.309,91.917,250454.0,4.0,3,Blue Lights
2201,0.71,0.662,10.0,-5.947,0.0,0.175,0.42,0.0,0.0723,0.755,130.037,181510.0,4.0,2,On My Mind (Jorja Smith X Preditah)
2202,0.453,0.507,2.0,-10.098,1.0,0.0519,0.241,0.0107,0.16,0.153,134.023,204175.0,4.0,0,Addicted
2203,0.702,0.652,10.0,-5.587,0.0,0.318,0.0608,2.21e-06,0.277,0.524,178.011,208000.0,4.0,3,Come Over (feat. Popcaan)
2204,0.843,0.78,6.0,-7.182,0.0,0.212,0.0836,0.00086,0.0819,0.652,134.962,204600.0,4.0,3,Little Things
2205,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,4.0,0,traitor
2206,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013.0,4.0,0,drivers license
2207,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0,4,good 4 u
2208,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507.0,4.0,0,deja vu
2209,0.369,0.272,9.0,-10.497,1.0,0.0364,0.866,0.0,0.147,0.218,172.929,152667.0,4.0,0,favorite crime
2210,0.395,0.443,6.0,-9.72,1.0,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933.0,3.0,1,happier
2211,0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929,173160.0,4.0,2,"jealousy, jealousy"
2212,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323.0,3.0,1,"All I Want - From ""High School Musical: The Musical: The Series"""
2213,0.672,0.526,4.0,-6.446,1.0,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747.0,4.0,4,brutal
2214,0.473,0.203,2.0,-12.627,1.0,0.102,0.941,0.0,0.126,0.419,168.884,163587.0,4.0,0,"1 step forward, 3 steps back"
2215,0.734,0.58,9.0,-6.619,0.0,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693.0,4.0,2,Smooth Operator - Single Version
2216,0.557,0.16,5.0,-16.302,0.0,0.0315,0.922,0.000756,0.0996,0.133,136.01,218000.0,4.0,0,Like a Tattoo
2217,0.653,0.429,11.0,-10.473,1.0,0.0297,0.0849,0.00371,0.0693,0.627,146.073,274933.0,4.0,4,By Your Side
2218,0.742,0.42,9.0,-6.797,1.0,0.031,0.562,4.12e-05,0.0402,0.594,134.624,219427.0,3.0,1,Your Love Is King
2219,0.629,0.364,11.0,-12.259,0.0,0.038,0.467,0.0204,0.0941,0.701,166.266,440467.0,4.0,2,No Ordinary Love
2220,0.723,0.47,6.0,-11.302,0.0,0.028,0.633,0.0373,0.0968,0.783,97.107,251333.0,4.0,2,Kiss of Life
2221,0.752,0.823,10.0,-9.455,0.0,0.0447,0.128,0.0098,0.303,0.962,91.563,277373.0,4.0,2,The Sweetest Taboo
2222,0.738,0.792,1.0,-7.873,1.0,0.0378,0.309,0.39,0.0679,0.968,99.817,217467.0,4.0,4,Paradise
2223,0.846,0.703,0.0,-5.76,1.0,0.0301,0.147,1.21e-05,0.071,0.964,107.767,270467.0,4.0,4,Hang on to Your Love
2224,0.452,0.377,5.0,-10.138,0.0,0.0324,0.22,0.00588,0.212,0.532,122.423,381133.0,3.0,1,Is It a Crime
2225,0.728,0.607,1.0,-8.417,0.0,0.132,0.133,0.0,0.0864,0.445,129.938,176702.0,4.0,2,Crew (feat. Brent Faiyaz & Shy Glizzy)
2226,0.742,0.645,6.0,-10.248,1.0,0.386,0.148,2.86e-05,0.0861,0.804,112.402,162147.0,4.0,3,Vex Oh (feat. Eight9FLY)
2227,0.424,0.606,6.0,-6.062,0.0,0.159,0.106,0.000272,0.144,0.397,213.788,342244.0,4.0,2,Some Girl (feat. Steve Lacy)
2228,0.885,0.595,7.0,-5.487,1.0,0.286,0.656,4.42e-06,0.105,0.754,148.034,183760.0,4.0,3,Herside Story
2229,0.926,0.68,2.0,-7.689,1.0,0.196,0.0471,0.000125,0.119,0.458,114.981,201240.0,4.0,3,"U Say (feat. Tyler, The Creator & Jay Prince)"
2230,0.752,0.705,1.0,-4.893,0.0,0.138,0.125,0.0,0.0919,0.694,129.966,240375.0,4.0,2,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)"
2231,0.717,0.447,4.0,-9.529,0.0,0.369,0.193,0.0,0.0937,0.86,84.09,132232.0,4.0,3,Justine's Interlude - A COLORS SHOW
2232,0.824,0.848,8.0,-7.051,0.0,0.238,0.101,0.0193,0.1,0.968,134.978,128853.0,4.0,3,"Evian (feat. PinkPantheress, Rizloski & Rax)"
2233,0.442,0.446,9.0,-11.354,0.0,0.786,0.278,0.0,0.308,0.295,51.539,161080.0,4.0,3,Late Night (feat. Masego)
2234,0.748,0.937,6.0,-5.506,0.0,0.173,0.16,0.0122,0.127,0.683,126.042,177707.0,4.0,2,Zulu Screams (feat. Maleek Berry & Bibi Bourelly)
2235,0.603,0.441,9.0,-8.178,1.0,0.0518,0.692,1.46e-06,0.105,0.167,136.137,225313.0,4.0,0,Always
2236,0.677,0.696,0.0,-6.181,1.0,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,4.0,4,Peaches (feat. Daniel Caesar & Giveon)
2237,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0,4.0,0,Best Part (feat. H.E.R.)
2238,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180.0,4.0,0,Get You (feat. Kali Uchis)
2239,0.602,0.478,7.0,-8.439,0.0,0.0629,0.723,0.00479,0.108,0.425,152.957,216524.0,4.0,2,Let Me Go
2240,0.707,0.238,3.0,-8.818,1.0,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847.0,3.0,1,Japanese Denim
2241,0.701,0.398,11.0,-6.938,1.0,0.0463,0.531,0.00689,0.125,0.367,76.995,227520.0,4.0,0,Do You Like Me?
2242,0.741,0.306,5.0,-5.836,0.0,0.0398,0.731,0.0796,0.12,0.291,91.995,154532.0,4.0,0,Valentina
2243,0.589,0.652,10.0,-7.498,1.0,0.373,0.704,0.00055,0.125,0.486,158.49,194960.0,4.0,3,CYANIDE
2244,0.584,0.459,9.0,-8.036,1.0,0.0519,0.672,1.02e-06,0.107,0.158,136.006,222403.0,4.0,0,Always (feat. Summer Walker) - Bonus
2245,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0,3,WAIT FOR U (feat. Drake & Tems)
2246,0.849,0.707,0.0,-6.002,1.0,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040.0,4.0,4,Essence (feat. Tems)
2247,0.562,0.463,6.0,-7.478,1.0,0.0787,0.442,0.000145,0.157,0.416,125.15,247579.0,5.0,0,Free Mind
2248,0.609,0.581,2.0,-10.854,1.0,0.277,0.509,0.0,0.283,0.528,102.964,196204.0,3.0,3,Higher
2249,0.843,0.485,10.0,-8.735,0.0,0.195,0.181,0.0675,0.107,0.689,100.053,192418.0,4.0,3,Fountains (with Tems)
2250,0.821,0.412,7.0,-7.795,1.0,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454.0,4.0,0,Found (feat. Brent Faiyaz)
2251,0.712,0.497,1.0,-8.106,1.0,0.431,0.528,2.65e-05,0.125,0.516,128.385,169412.0,5.0,3,Damages
2252,0.836,0.69,0.0,-5.816,1.0,0.123,0.0142,1.22e-05,0.112,0.586,104.004,263293.0,4.0,4,Essence (feat. Justin Bieber & Tems)
2253,0.613,0.549,9.0,-8.187,1.0,0.231,0.097,0.0,0.116,0.78,123.879,180000.0,5.0,3,Replay
2254,0.539,0.563,8.0,-8.371,0.0,0.289,0.276,0.0,0.131,0.721,103.925,166154.0,4.0,3,The Key
2255,0.734,0.58,9.0,-6.619,0.0,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693.0,4.0,2,Smooth Operator - Single Version
2256,0.557,0.16,5.0,-16.302,0.0,0.0315,0.922,0.000756,0.0996,0.133,136.01,218000.0,4.0,0,Like a Tattoo
2257,0.653,0.429,11.0,-10.473,1.0,0.0297,0.0849,0.00371,0.0693,0.627,146.073,274933.0,4.0,4,By Your Side
2258,0.742,0.42,9.0,-6.797,1.0,0.031,0.562,4.12e-05,0.0402,0.594,134.624,219427.0,3.0,1,Your Love Is King
2259,0.629,0.364,11.0,-12.259,0.0,0.038,0.467,0.0204,0.0941,0.701,166.266,440467.0,4.0,2,No Ordinary Love
2260,0.723,0.47,6.0,-11.302,0.0,0.028,0.633,0.0373,0.0968,0.783,97.107,251333.0,4.0,2,Kiss of Life
2261,0.752,0.823,10.0,-9.455,0.0,0.0447,0.128,0.0098,0.303,0.962,91.563,277373.0,4.0,2,The Sweetest Taboo
2262,0.738,0.792,1.0,-7.873,1.0,0.0378,0.309,0.39,0.0679,0.968,99.817,217467.0,4.0,4,Paradise
2263,0.846,0.703,0.0,-5.76,1.0,0.0301,0.147,1.21e-05,0.071,0.964,107.767,270467.0,4.0,4,Hang on to Your Love
2264,0.452,0.377,5.0,-10.138,0.0,0.0324,0.22,0.00588,0.212,0.532,122.423,381133.0,3.0,1,Is It a Crime
2265,0.449,0.465,0.0,-8.964,1.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371.0,3.0,1,Heartbreak Anniversary
2266,0.677,0.696,0.0,-6.181,1.0,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,4.0,4,Peaches (feat. Daniel Caesar & Giveon)
2267,0.735,0.449,10.0,-7.507,1.0,0.347,0.629,0.0,0.113,0.0397,122.947,220488.0,4.0,3,Chicago Freestyle (feat. Giveon)
2268,0.678,0.355,10.0,-7.757,0.0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,260776.0,3.0,1,Like I Want You
2269,0.606,0.513,9.0,-8.756,1.0,0.0524,0.102,0.0,0.156,0.177,79.9,192257.0,4.0,0,For Tonight
2270,0.428,0.443,2.0,-8.955,0.0,0.101,0.525,1.76e-05,0.219,0.2,87.934,180954.0,4.0,0,Lost Me
2271,0.599,0.463,7.0,-7.449,1.0,0.0472,0.162,6.64e-05,0.141,0.141,158.053,205205.0,3.0,1,Stuck On You
2272,0.571,0.37,5.0,-11.797,1.0,0.116,0.624,0.0,0.662,0.918,59.886,73209.0,4.0,0,dec 11th
2273,0.523,0.543,5.0,-8.39,0.0,0.156,0.65,0.0,0.257,0.318,116.161,127807.0,3.0,1,All To Me
2274,0.535,0.406,3.0,-7.681,0.0,0.0654,0.481,0.0,0.144,0.217,113.467,177446.0,4.0,0,Still Your Best
2275,0.603,0.441,9.0,-8.178,1.0,0.0518,0.692,1.46e-06,0.105,0.167,136.137,225313.0,4.0,0,Always
2276,0.677,0.696,0.0,-6.181,1.0,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,4.0,4,Peaches (feat. Daniel Caesar & Giveon)
2277,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0,4.0,0,Best Part (feat. H.E.R.)
2278,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180.0,4.0,0,Get You (feat. Kali Uchis)
2279,0.602,0.478,7.0,-8.439,0.0,0.0629,0.723,0.00479,0.108,0.425,152.957,216524.0,4.0,2,Let Me Go
2280,0.707,0.238,3.0,-8.818,1.0,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847.0,3.0,1,Japanese Denim
2281,0.701,0.398,11.0,-6.938,1.0,0.0463,0.531,0.00689,0.125,0.367,76.995,227520.0,4.0,0,Do You Like Me?
2282,0.741,0.306,5.0,-5.836,0.0,0.0398,0.731,0.0796,0.12,0.291,91.995,154532.0,4.0,0,Valentina
2283,0.589,0.652,10.0,-7.498,1.0,0.373,0.704,0.00055,0.125,0.486,158.49,194960.0,4.0,3,CYANIDE
2284,0.584,0.459,9.0,-8.036,1.0,0.0519,0.672,1.02e-06,0.107,0.158,136.006,222403.0,4.0,0,Always (feat. Summer Walker) - Bonus
2285,0.701,0.575,6.0,-6.941,0.0,0.0751,0.119,0.00133,0.135,0.634,105.093,213933.0,4.0,2,Try Me
2286,0.757,0.737,4.0,-6.728,0.0,0.114,0.311,0.0,0.113,0.635,98.057,207031.0,4.0,2,Be Honest (feat. Burna Boy)
2287,0.881,0.661,11.0,-7.681,0.0,0.0343,0.098,0.0187,0.101,0.965,124.023,181306.0,4.0,2,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix
2288,0.637,0.299,7.0,-11.314,1.0,0.0366,0.742,0.0,0.359,0.364,83.872,213214.0,4.0,0,Nobody But You
2289,0.638,0.676,10.0,-5.944,0.0,0.22,0.402,1.07e-06,0.171,0.688,88.903,145653.0,4.0,3,Come Over (Remix)
2290,0.692,0.57,7.0,-8.077,1.0,0.185,0.666,0.0,0.107,0.309,91.917,250454.0,4.0,3,Blue Lights
2291,0.71,0.662,10.0,-5.947,0.0,0.175,0.42,0.0,0.0723,0.755,130.037,181510.0,4.0,2,On My Mind (Jorja Smith X Preditah)
2292,0.453,0.507,2.0,-10.098,1.0,0.0519,0.241,0.0107,0.16,0.153,134.023,204175.0,4.0,0,Addicted
2293,0.702,0.652,10.0,-5.587,0.0,0.318,0.0608,2.21e-06,0.277,0.524,178.011,208000.0,4.0,3,Come Over (feat. Popcaan)
2294,0.843,0.78,6.0,-7.182,0.0,0.212,0.0836,0.00086,0.0819,0.652,134.962,204600.0,4.0,3,Little Things
2295,0.817,0.44,10.0,-8.482,0.0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,272113.0,4.0,2,Search & Rescue
2296,0.561,0.52,11.0,-9.342,0.0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,3.0,3,Rich Flex
2297,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4.0,4,Jimmy Cooks (feat. 21 Savage)
2298,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987.0,4.0,4,One Dance
2299,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0,3,WAIT FOR U (feat. Drake & Tems)
2300,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973.0,4.0,4,God's Plan
2301,0.666,0.465,1.0,-8.545,1.0,0.26,0.0503,0.0,0.215,0.292,167.937,291175.0,4.0,3,Fair Trade (with Travis Scott)
2302,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,298941.0,4.0,0,Passionfruit
2303,0.773,0.701,7.0,-6.386,1.0,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4.0,4,Spin Bout U
2304,0.849,0.424,5.0,-9.579,0.0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966.0,4.0,3,Knife Talk (with 21 Savage ft. Project Pat)
2305,0.598,0.252,4.0,-9.411,0.0,0.2,0.959,0.0,0.0875,0.662,139.688,260571.0,4.0,3,Fica
2306,0.509,0.528,7.0,-5.18,0.0,0.438,0.695,0.0,0.125,0.52,173.999,235862.0,3.0,3,Romance de Cinema
2307,0.572,0.443,2.0,-9.526,0.0,0.048,0.925,0.083,0.123,0.287,90.035,214677.0,4.0,0,Pé Descalço
2308,0.671,0.604,5.0,-8.337,1.0,0.134,0.571,0.0,0.116,0.426,86.876,185517.0,4.0,4,Vai Dar
2309,0.63,0.553,4.0,-7.426,0.0,0.223,0.895,0.0,0.101,0.297,79.29,240039.0,4.0,3,Deixa Arder
2310,0.538,0.464,9.0,-10.638,1.0,0.273,0.785,0.0,0.107,0.301,89.304,240744.0,4.0,3,Café em Paris
2311,0.909,0.824,1.0,-4.627,1.0,0.0797,0.0777,0.00387,0.0638,0.585,109.97,322347.0,4.0,4,ULTRA SOLO REMIX
2312,0.649,0.736,5.0,-6.811,0.0,0.0473,0.345,0.000618,0.124,0.363,95.459,213878.0,4.0,2,VENENO
2313,0.786,0.893,11.0,-4.626,0.0,0.0842,0.264,0.0,0.514,0.8,95.011,257684.0,4.0,2,NOPALATELE
2314,0.672,0.684,9.0,-5.682,0.0,0.316,0.125,0.0261,0.183,0.62,75.233,182816.0,3.0,3,No Te Debí Besar
2315,0.729,0.805,6.0,-3.83,1.0,0.184,0.19,0.225,0.0909,0.345,191.994,225373.0,4.0,3,Fingías
2316,0.72,0.811,1.0,-6.715,1.0,0.303,0.0975,0.0,0.103,0.757,199.914,241908.0,4.0,3,Síntomas de Soltera
2317,0.806,0.735,7.0,-4.459,0.0,0.0425,0.587,0.00889,0.0812,0.353,100.101,183398.0,4.0,2,No Te Enamores
2318,0.837,0.893,6.0,-2.85,0.0,0.249,0.183,3.43e-05,0.584,0.888,117.013,218275.0,4.0,3,Qué Rico Fuera
2319,0.876,0.444,8.0,-10.904,0.0,0.303,0.207,0.000827,0.105,0.339,92.011,190784.0,4.0,3,Not Steady
2320,0.726,0.54,0.0,-6.046,0.0,0.217,0.524,1.07e-05,0.117,0.456,92.114,160341.0,4.0,3,Religiosa
2321,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0,3,LA CANCIÓN
2322,0.804,0.787,10.0,-3.824,0.0,0.0746,0.14,0.0,0.0927,0.562,91.974,309120.0,4.0,2,No Me Conoce - Remix
2323,0.627,0.675,5.0,-7.125,0.0,0.213,0.125,0.0,0.0784,0.961,79.31,277107.0,4.0,2,UN PESO
2324,0.548,0.704,11.0,-4.838,0.0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040.0,4.0,2,Mi Gente
2325,0.639,0.791,10.0,-4.443,0.0,0.253,0.0275,0.0,0.362,0.939,92.603,222347.0,4.0,3,QUE PRETENDES
2326,0.903,0.817,8.0,-3.972,1.0,0.095,0.0272,0.000311,0.242,0.732,102.014,217360.0,4.0,4,Qué Más Pues?
2327,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,4.0,2,I Like It
2328,0.924,0.723,8.0,-3.142,1.0,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667.0,4.0,4,In Da Getto
2329,0.58,0.695,6.0,-8.244,0.0,0.0671,0.00638,0.0,0.174,0.402,168.124,232147.0,4.0,2,UN DIA (ONE DAY)
2330,0.882,0.689,6.0,-4.027,1.0,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,4.0,4,Con Altura
2331,0.744,0.804,1.0,-6.327,1.0,0.0677,0.0231,0.0,0.0494,0.426,104.823,205715.0,4.0,4,Me Rehúso
2332,0.453,0.673,8.0,-5.649,1.0,0.144,0.32,0.0,0.131,0.266,92.06,159849.0,4.0,4,Fuera del mercado
2333,0.699,0.654,11.0,-6.264,1.0,0.0383,0.054,7.08e-06,0.095,0.319,100.037,192313.0,4.0,4,Mónaco
2334,0.802,0.744,6.0,-5.968,1.0,0.078,0.0807,0.0,0.0917,0.45,99.983,215083.0,4.0,4,Dembow
2335,0.753,0.733,0.0,-3.715,1.0,0.056,0.253,0.0,0.398,0.156,92.064,147599.0,4.0,4,Volare
2336,0.707,0.611,7.0,-5.798,1.0,0.0424,0.395,3.18e-06,0.11,0.416,93.004,176222.0,4.0,4,Emeycé
2337,0.69,0.862,8.0,-4.002,1.0,0.0588,0.144,0.0,0.106,0.901,90.022,182106.0,4.0,4,Correcaminos
2338,0.736,0.585,7.0,-4.617,1.0,0.346,0.273,0.0,0.106,0.363,171.932,181845.0,4.0,3,Detente
2339,0.729,0.616,8.0,-6.422,1.0,0.249,0.458,0.0,0.082,0.532,106.486,155058.0,4.0,3,Swing
2340,0.746,0.361,9.0,-9.053,1.0,0.0528,0.369,0.0,0.0964,0.483,120.006,194234.0,4.0,0,Vuelve
2341,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17,214468.0,4.0,0,erase me (feat. Jacob Collier)
2342,0.348,0.0491,4.0,-15.431,1.0,0.0404,0.97,0.000186,0.0918,0.232,136.68,188967.0,1.0,1,❤️
2343,0.576,0.423,0.0,-9.218,1.0,0.0265,0.592,0.682,0.322,0.32,90.552,249947.0,4.0,0,Never Gonna Be Alone (feat. Lizzy McAlpine & John Mayer)
2344,0.494,0.492,1.0,-6.46,1.0,0.311,0.407,0.0,0.133,0.887,82.991,245200.0,4.0,3,All I Need (with Mahalia & Ty Dolla $ign)
2345,0.567,0.429,0.0,-7.792,1.0,0.462,0.368,0.0,0.522,0.586,79.153,256240.0,4.0,3,Time Alone With You (feat. Daniel Caesar)
2346,0.531,0.192,5.0,-11.786,1.0,0.0393,0.864,0.00133,0.126,0.384,73.337,111875.0,3.0,1,The Sun Is In Your Eyes - Voice Memo
2347,0.661,0.29,9.0,-14.568,1.0,0.0453,0.605,0.0096,0.0629,0.13,151.887,232707.0,3.0,1,In Too Deep (feat. Kiana Ledé)
2348,0.401,0.64,0.0,-6.986,1.0,0.111,0.182,0.863,0.0955,0.234,195.997,225306.0,4.0,4,Never Gonna Be Alone (HONNE Remix)
2349,0.611,0.134,11.0,-13.96,1.0,0.0537,0.836,0.0184,0.081,0.136,115.909,390560.0,3.0,1,Feel (feat. Lianne La Havas)
2350,0.641,0.398,2.0,-12.237,1.0,0.054,0.838,0.000102,0.539,0.461,145.043,238360.0,4.0,0,Here Comes The Sun (feat. dodie)
2351,0.469,0.771,5.0,-7.071,1.0,0.338,0.518,0.000197,0.0789,0.298,88.968,210385.0,4.0,3,Time
2352,0.793,0.465,5.0,-8.134,0.0,0.271,0.648,0.000132,0.0871,0.898,141.85,193740.0,4.0,3,Eternal Light
2353,0.552,0.741,11.0,-5.419,0.0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046.0,4.0,2,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)
2354,0.76,0.665,4.0,-7.021,0.0,0.0612,0.105,0.399,0.0945,0.808,92.992,136831.0,4.0,2,Shibuya (feat. Syd)
2355,0.707,0.663,2.0,-7.548,0.0,0.0908,0.276,0.000387,0.693,0.712,94.965,249454.0,4.0,2,On Sight
2356,0.755,0.756,0.0,-6.409,1.0,0.0556,0.00644,7.93e-05,0.279,0.786,98.003,219244.0,4.0,4,Gidget (feat. Anderson .Paak & T.Nava)
2357,0.736,0.816,11.0,-7.306,0.0,0.0465,0.34,0.048,0.0977,0.909,162.065,184574.0,4.0,2,Apartment (feat. Benny Sings)
2358,0.484,0.644,11.0,-8.775,1.0,0.0718,0.104,0.765,0.398,0.296,89.085,140611.0,4.0,4,Obituaries (feat. Shafiq Husayn)
2359,0.6,0.798,2.0,-6.225,1.0,0.226,0.578,0.0,0.152,0.636,140.056,216630.0,4.0,3,"The Rivington (feat. Conway, Westside Gunn & Joyce Wrice)"
2360,0.761,0.825,5.0,-5.241,0.0,0.0849,0.0673,0.0146,0.0599,0.926,90.477,150241.0,4.0,2,RENE (feat. Callum Connor)
2361,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,242096.0,4.0,4,Leave The Door Open
2362,0.651,0.703,0.0,-8.958,0.0,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444.0,4.0,2,After Last Night (with Thundercat & Bootsy Collins)
2363,0.627,0.618,2.0,-8.529,1.0,0.0437,0.0558,0.0,0.351,0.848,82.03,197443.0,4.0,4,Smokin Out The Window
2364,0.701,0.875,11.0,-4.1,1.0,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720.0,4.0,4,Coast (feat. Anderson .Paak)
2365,0.708,0.598,5.0,-8.365,1.0,0.0291,0.037,0.0,0.17,0.698,112.027,203123.0,4.0,4,Skate
2366,0.711,0.605,6.0,-9.801,0.0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,307014.0,4.0,2,Love's Train
2367,0.841,0.898,8.0,-7.135,1.0,0.104,0.271,0.0151,0.304,0.931,98.401,169727.0,4.0,4,Come Down
2368,0.783,0.627,2.0,-8.521,1.0,0.102,0.00756,0.0,0.0606,0.48,100.025,219389.0,4.0,4,Fly As Me
2369,0.62,0.396,1.0,-15.498,0.0,0.206,0.735,0.000985,0.0976,0.774,87.865,201027.0,4.0,3,Where I Go (feat. H.E.R.)
2370,0.696,0.553,1.0,-8.702,1.0,0.0759,0.097,3.91e-06,0.617,0.674,114.993,63060.0,4.0,4,Silk Sonic Intro
2371,0.45,0.352,1.0,-11.733,0.0,0.267,0.649,3.8e-06,0.249,0.408,102.679,252747.0,4.0,3,Could've Been (feat. Bryson Tiller)
2372,0.416,0.298,7.0,-8.499,1.0,0.0442,0.635,2.16e-06,0.136,0.191,95.386,160173.0,4.0,0,Every Kind Of Way
2373,0.612,0.423,5.0,-8.062,0.0,0.0508,0.588,0.0,0.117,0.18,135.841,214093.0,5.0,0,Come Through (feat. Chris Brown)
2374,0.816,0.513,1.0,-8.363,1.0,0.244,0.0145,0.000102,0.14,0.17,96.981,296011.0,4.0,3,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)"
2375,0.414,0.314,1.0,-12.943,0.0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,200133.0,4.0,0,Focus
2376,0.62,0.396,1.0,-15.498,0.0,0.206,0.735,0.000985,0.0976,0.774,87.865,201027.0,4.0,3,Where I Go (feat. H.E.R.)
