,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
18815,0.379,0.92,8.0,-3.85,1.0,0.15,0.103,0.0,0.22,0.278,181.574,232153.0,4.0,4
18816,0.74,0.284,6.0,-7.833,1.0,0.0342,0.847,0.0,0.11,0.374,108.279,237923.0,4.0,0
18817,0.629,0.884,5.0,-4.984,0.0,0.0431,0.00232,3.77e-05,0.359,0.455,125.961,188333.0,4.0,2
18818,0.512,0.977,2.0,-4.505,1.0,0.0671,0.215,0.0,0.343,0.731,120.165,153173.0,4.0,4
18819,0.617,0.586,9.0,-5.449,1.0,0.027,0.841,0.000264,0.331,0.801,143.089,243813.0,4.0,4
18820,0.18,0.453,0.0,-10.914,1.0,0.0336,0.678,0.0,0.375,0.427,164.328,219173.0,4.0,0
18821,0.6,0.909,1.0,-5.154,0.0,0.0742,0.433,0.0,0.337,0.94,141.678,163093.0,4.0,2
18822,0.6,0.567,0.0,-7.163,1.0,0.0398,0.382,0.0,0.213,0.92,101.041,164973.0,4.0,4
18823,0.289,0.683,6.0,-6.301,1.0,0.0328,0.329,0.0,0.14,0.644,100.37,184520.0,4.0,4
18824,0.623,0.886,7.0,-4.911,1.0,0.263,0.674,2.94e-05,0.143,0.784,143.411,202107.0,4.0,3
18825,0.617,0.785,2.0,-5.8,1.0,0.0565,0.636,0.0,0.174,0.92,138.057,195787.0,4.0,4
18826,0.574,0.816,11.0,-5.755,1.0,0.119,0.685,9.35e-05,0.153,0.941,168.641,164973.0,4.0,4
18827,0.517,0.836,2.0,-11.008,1.0,0.0314,0.122,0.0174,0.175,0.96,144.569,148867.0,4.0,4
18828,0.672,0.322,7.0,-17.669,1.0,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,4.0,0
18829,0.414,0.681,1.0,-3.992,1.0,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973.0,3.0,1
18830,0.78,0.257,1.0,-18.329,1.0,0.0347,0.243,2.18e-06,0.0626,0.649,126.586,233067.0,4.0,0
18831,0.152,0.0797,7.0,-19.523,0.0,0.0366,0.885,1.95e-06,0.12,0.194,86.6,227627.0,3.0,1
18832,0.468,0.487,9.0,-16.257,1.0,0.128,0.419,0.0,0.119,0.568,141.848,337400.0,4.0,0
18833,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.123,0.364,101.814,150600.0,4.0,0
18834,0.431,0.334,2.0,-17.344,1.0,0.19,0.631,0.0,0.0741,0.475,144.886,328400.0,4.0,0
18835,0.427,0.478,6.0,-6.169,1.0,0.03,0.608,0.0,0.0924,0.281,89.281,161707.0,4.0,0
18836,0.596,0.301,10.0,-17.191,1.0,0.0806,0.634,0.0,0.0924,0.351,148.176,175773.0,4.0,0
18837,0.515,0.245,4.0,-20.462,1.0,0.239,0.624,0.0,0.128,0.295,129.764,287373.0,4.0,0
18838,0.672,0.322,7.0,-17.669,1.0,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,4.0,0
18839,0.414,0.681,1.0,-3.992,1.0,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973.0,3.0,1
18840,0.78,0.257,1.0,-18.329,1.0,0.0347,0.243,2.18e-06,0.0626,0.649,126.586,233067.0,4.0,0
18841,0.152,0.0797,7.0,-19.523,0.0,0.0366,0.885,1.95e-06,0.12,0.194,86.6,227627.0,3.0,1
18842,0.468,0.487,9.0,-16.257,1.0,0.128,0.419,0.0,0.119,0.568,141.848,337400.0,4.0,0
18843,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.123,0.364,101.814,150600.0,4.0,0
18844,0.431,0.334,2.0,-17.344,1.0,0.19,0.631,0.0,0.0741,0.475,144.886,328400.0,4.0,0
18845,0.427,0.478,6.0,-6.169,1.0,0.03,0.608,0.0,0.0924,0.281,89.281,161707.0,4.0,0
18846,0.596,0.301,10.0,-17.191,1.0,0.0806,0.634,0.0,0.0924,0.351,148.176,175773.0,4.0,0
18847,0.515,0.245,4.0,-20.462,1.0,0.239,0.624,0.0,0.128,0.295,129.764,287373.0,4.0,0
18848,0.672,0.493,10.0,-7.731,1.0,0.0287,0.179,1.63e-05,0.0912,0.477,124.148,238266.0,4.0,4
18849,0.359,0.504,8.0,-10.555,1.0,0.0349,0.272,1.52e-05,0.332,0.73,114.172,158973.0,4.0,0
18850,0.561,0.153,10.0,-14.491,1.0,0.0282,0.745,0.0,0.125,0.274,106.135,194867.0,4.0,0
18851,0.518,0.638,10.0,-6.903,1.0,0.0254,0.119,0.00475,0.122,0.756,104.504,172067.0,3.0,1
18852,0.433,0.512,10.0,-7.683,1.0,0.0286,0.738,0.0,0.0916,0.465,110.742,183867.0,3.0,1
18853,0.556,0.5,7.0,-11.255,1.0,0.0346,0.563,0.0,0.195,0.603,133.233,167133.0,4.0,0
18854,0.463,0.672,6.0,-7.798,1.0,0.0408,0.0312,0.00258,0.398,0.705,111.224,168267.0,3.0,1
18855,0.447,0.465,8.0,-9.628,1.0,0.0377,0.485,0.0,0.125,0.551,116.995,160907.0,4.0,0
18856,0.755,0.699,11.0,-8.071,1.0,0.0252,0.206,1.31e-06,0.0424,0.883,116.635,175827.0,4.0,4
18857,0.465,0.46,1.0,-8.418,1.0,0.0277,0.265,6.12e-06,0.259,0.486,105.759,168640.0,4.0,0
18858,0.672,0.322,7.0,-17.669,1.0,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,4.0,0
18859,0.414,0.681,1.0,-3.992,1.0,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973.0,3.0,1
18860,0.78,0.257,1.0,-18.329,1.0,0.0347,0.243,2.18e-06,0.0626,0.649,126.586,233067.0,4.0,0
18861,0.152,0.0797,7.0,-19.523,0.0,0.0366,0.885,1.95e-06,0.12,0.194,86.6,227627.0,3.0,1
18862,0.468,0.487,9.0,-16.257,1.0,0.128,0.419,0.0,0.119,0.568,141.848,337400.0,4.0,0
18863,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.123,0.364,101.814,150600.0,4.0,0
18864,0.431,0.334,2.0,-17.344,1.0,0.19,0.631,0.0,0.0741,0.475,144.886,328400.0,4.0,0
18865,0.427,0.478,6.0,-6.169,1.0,0.03,0.608,0.0,0.0924,0.281,89.281,161707.0,4.0,0
18866,0.596,0.301,10.0,-17.191,1.0,0.0806,0.634,0.0,0.0924,0.351,148.176,175773.0,4.0,0
18867,0.515,0.245,4.0,-20.462,1.0,0.239,0.624,0.0,0.128,0.295,129.764,287373.0,4.0,0
18868,0.672,0.322,7.0,-17.669,1.0,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,4.0,0
18869,0.414,0.681,1.0,-3.992,1.0,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973.0,3.0,1
18870,0.78,0.257,1.0,-18.329,1.0,0.0347,0.243,2.18e-06,0.0626,0.649,126.586,233067.0,4.0,0
18871,0.152,0.0797,7.0,-19.523,0.0,0.0366,0.885,1.95e-06,0.12,0.194,86.6,227627.0,3.0,1
18872,0.468,0.487,9.0,-16.257,1.0,0.128,0.419,0.0,0.119,0.568,141.848,337400.0,4.0,0
18873,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.123,0.364,101.814,150600.0,4.0,0
18874,0.431,0.334,2.0,-17.344,1.0,0.19,0.631,0.0,0.0741,0.475,144.886,328400.0,4.0,0
18875,0.427,0.478,6.0,-6.169,1.0,0.03,0.608,0.0,0.0924,0.281,89.281,161707.0,4.0,0
18876,0.596,0.301,10.0,-17.191,1.0,0.0806,0.634,0.0,0.0924,0.351,148.176,175773.0,4.0,0
18877,0.515,0.245,4.0,-20.462,1.0,0.239,0.624,0.0,0.128,0.295,129.764,287373.0,4.0,0
18878,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756.0,4.0,0
18879,0.883,0.464,10.0,-11.251,1.0,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,172333.0,4.0,4
18880,0.666,0.55,10.0,-8.672,1.0,0.0612,0.573,1.84e-06,0.122,0.961,95.552,141000.0,4.0,4
18881,0.403,0.284,10.0,-14.014,1.0,0.0338,0.798,0.0,0.142,0.686,176.537,154533.0,3.0,1
18882,0.587,0.133,9.0,-15.151,0.0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,201733.0,4.0,0
18883,0.74,0.322,0.0,-9.26,1.0,0.0399,0.551,0.000763,0.17,0.629,102.889,175853.0,4.0,0
18884,0.499,0.246,9.0,-12.806,1.0,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667.0,3.0,1
18885,0.483,0.275,0.0,-13.609,1.0,0.0418,0.232,0.0,0.125,0.31,138.063,240800.0,3.0,1
18886,0.588,0.611,11.0,-9.088,1.0,0.0311,0.197,8.79e-05,0.0518,0.937,149.141,139493.0,4.0,4
18887,0.473,0.421,3.0,-10.234,0.0,0.0558,0.757,0.0,0.145,0.682,161.584,144373.0,3.0,1
18888,0.641,0.453,0.0,-4.98,1.0,0.0281,0.262,0.0,0.284,0.216,126.872,248867.0,4.0,4
18889,0.823,0.7,0.0,-5.042,0.0,0.035,0.0264,0.0,0.0531,0.75,108.019,210400.0,4.0,2
18890,0.644,0.473,0.0,-5.201,1.0,0.0282,0.205,0.0,0.183,0.252,126.925,281427.0,4.0,4
18891,0.657,0.668,0.0,-7.289,1.0,0.045,0.0935,0.0,0.115,0.709,84.995,237040.0,4.0,4
18892,0.638,0.681,0.0,-4.016,1.0,0.0246,0.102,0.0,0.0502,0.655,174.587,234027.0,4.0,4
18893,0.598,0.627,9.0,-6.323,1.0,0.038,0.000968,0.0,0.0626,0.432,119.991,263933.0,4.0,4
18894,0.569,0.665,0.0,-4.649,1.0,0.0309,0.469,0.0,0.104,0.299,124.007,234427.0,4.0,4
18895,0.762,0.884,5.0,-3.869,0.0,0.0912,0.00705,0.0,0.15,0.87,119.71,194000.0,4.0,2
18896,0.63,0.391,10.0,-5.324,0.0,0.0265,0.261,0.0,0.1,0.104,136.133,252533.0,4.0,2
18897,0.74,0.756,3.0,-4.137,0.0,0.0361,0.234,0.0,0.18,0.643,113.985,209200.0,4.0,2
18898,0.888,0.876,8.0,-4.249,1.0,0.0425,0.61,3.25e-05,0.375,0.992,123.291,208573.0,4.0,4
18899,0.714,0.867,7.0,-6.295,0.0,0.0569,0.11,8.98e-05,0.325,0.872,122.915,196507.0,4.0,2
18900,0.88,0.903,0.0,-4.105,0.0,0.0395,0.598,0.00032,0.231,0.982,123.257,289027.0,4.0,2
18901,0.648,0.905,7.0,-5.51,0.0,0.0508,0.149,0.00183,0.709,0.793,122.911,301453.0,4.0,2
18902,0.745,0.858,2.0,-5.298,1.0,0.0297,0.109,1.64e-05,0.189,0.932,107.739,212480.0,4.0,4
18903,0.795,0.853,0.0,-5.75,0.0,0.0765,0.257,4.57e-06,0.0803,0.898,124.699,202400.0,4.0,2
18904,0.79,0.869,0.0,-5.742,0.0,0.0616,0.373,0.000238,0.036,0.966,123.676,204707.0,4.0,2
18905,0.879,0.921,5.0,-4.167,0.0,0.0416,0.578,0.000374,0.508,0.984,124.589,206227.0,4.0,2
18906,0.709,0.862,7.0,-5.391,0.0,0.0739,0.283,0.000198,0.57,0.948,123.008,199653.0,4.0,2
18907,0.877,0.796,7.0,-6.868,1.0,0.0548,0.196,4.13e-05,0.0425,0.922,127.245,220173.0,4.0,4
18908,0.888,0.876,8.0,-4.249,1.0,0.0425,0.61,3.25e-05,0.375,0.992,123.291,208573.0,4.0,4
18909,0.714,0.867,7.0,-6.295,0.0,0.0569,0.11,8.98e-05,0.325,0.872,122.915,196507.0,4.0,2
18910,0.88,0.903,0.0,-4.105,0.0,0.0395,0.598,0.00032,0.231,0.982,123.257,289027.0,4.0,2
18911,0.648,0.905,7.0,-5.51,0.0,0.0508,0.149,0.00183,0.709,0.793,122.911,301453.0,4.0,2
18912,0.745,0.858,2.0,-5.298,1.0,0.0297,0.109,1.64e-05,0.189,0.932,107.739,212480.0,4.0,4
18913,0.795,0.853,0.0,-5.75,0.0,0.0765,0.257,4.57e-06,0.0803,0.898,124.699,202400.0,4.0,2
18914,0.79,0.869,0.0,-5.742,0.0,0.0616,0.373,0.000238,0.036,0.966,123.676,204707.0,4.0,2
18915,0.879,0.921,5.0,-4.167,0.0,0.0416,0.578,0.000374,0.508,0.984,124.589,206227.0,4.0,2
18916,0.709,0.862,7.0,-5.391,0.0,0.0739,0.283,0.000198,0.57,0.948,123.008,199653.0,4.0,2
18917,0.877,0.796,7.0,-6.868,1.0,0.0548,0.196,4.13e-05,0.0425,0.922,127.245,220173.0,4.0,4
18918,0.601,0.649,7.0,-10.57,1.0,0.0554,0.0285,7.71e-05,0.127,0.708,121.66,201133.0,4.0,4
18919,0.536,0.606,7.0,-5.364,1.0,0.0355,0.103,1.08e-05,0.255,0.719,146.425,206267.0,4.0,4
18920,0.64,0.887,0.0,-5.204,0.0,0.0368,0.143,0.0,0.336,0.94,144.546,167173.0,4.0,2
18921,0.477,0.94,0.0,-4.888,0.0,0.0423,0.0124,0.032,0.412,0.941,154.82,138360.0,4.0,2
18922,0.744,0.924,7.0,-8.964,1.0,0.0478,0.234,0.0331,0.128,0.791,128.656,180067.0,4.0,4
18923,0.314,0.974,3.0,-5.011,0.0,0.0431,0.118,0.121,0.0749,0.598,155.551,211227.0,4.0,2
18924,0.689,0.915,1.0,-4.77,0.0,0.0376,0.102,0.00028,0.087,0.704,119.378,164933.0,4.0,2
18925,0.467,0.825,5.0,-4.847,0.0,0.0317,0.11,0.0451,0.11,0.88,75.463,190893.0,4.0,2
18926,0.737,0.788,2.0,-5.557,1.0,0.0762,0.383,0.0078,0.246,0.913,116.838,182627.0,4.0,4
18927,0.675,0.96,9.0,-5.259,1.0,0.0309,0.0138,3.74e-05,0.0512,0.983,127.982,153240.0,4.0,4
18928,0.673,0.598,0.0,-11.506,1.0,0.0428,0.0709,0.025,0.102,0.345,131.956,215818.0,4.0,4
18929,0.2,0.182,2.0,-14.31,0.0,0.0353,0.668,0.000163,0.108,0.129,77.483,215307.0,3.0,1
18930,0.304,0.21,5.0,-11.343,1.0,0.029,0.941,0.00831,0.12,0.118,96.884,227000.0,3.0,1
18931,0.476,0.606,0.0,-6.817,1.0,0.0275,0.493,0.00195,0.0727,0.308,148.075,260173.0,4.0,0
18932,0.421,0.209,7.0,-11.966,1.0,0.0356,0.967,0.00029,0.151,0.329,144.424,172917.0,4.0,0
18933,0.465,0.66,2.0,-7.281,0.0,0.0263,0.469,0.00448,0.109,0.398,151.986,223747.0,4.0,2
18934,0.332,0.312,9.0,-12.705,1.0,0.0298,0.86,0.0319,0.09,0.22,148.152,231547.0,4.0,0
18935,0.666,0.498,9.0,-11.895,0.0,0.0823,0.314,0.0016,0.102,0.387,98.958,204027.0,4.0,2
18936,0.557,0.666,9.0,-7.478,1.0,0.0303,0.0141,0.000263,0.0927,0.131,127.084,230293.0,4.0,4
18937,0.517,0.369,0.0,-11.113,1.0,0.0298,0.306,0.000111,0.26,0.37,115.699,206653.0,4.0,0
18938,0.812,0.968,0.0,-3.758,1.0,0.0421,0.161,0.0,0.0661,0.706,130.093,213920.0,4.0,4
18939,0.526,0.912,0.0,-2.691,1.0,0.0936,0.0694,0.000806,0.173,0.297,159.974,174435.0,4.0,4
18940,0.773,0.84,0.0,-4.945,1.0,0.0331,0.104,1.35e-06,0.214,0.947,130.052,227680.0,4.0,4
18941,0.651,0.903,0.0,-7.008,1.0,0.0311,0.00111,0.101,0.0382,0.85,138.011,215013.0,4.0,4
18942,0.639,0.977,2.0,-3.753,1.0,0.0341,0.0479,0.00714,0.0947,0.899,137.003,257827.0,4.0,4
18943,0.746,0.922,9.0,-4.603,0.0,0.0306,0.0131,9.91e-06,0.128,0.964,130.02,250827.0,4.0,2
18944,0.664,0.448,6.0,-7.956,0.0,0.0268,0.445,0.0,0.127,0.27,128.119,267013.0,4.0,2
18945,0.652,0.981,0.0,-4.255,1.0,0.0839,0.00193,0.0,0.662,0.748,130.047,242080.0,4.0,4
18946,0.536,0.993,5.0,-2.91,0.0,0.0826,0.0656,0.00273,0.122,0.9,159.959,241067.0,4.0,2
18947,0.625,0.951,4.0,-3.916,0.0,0.0561,0.378,0.000289,0.282,0.506,134.999,223213.0,4.0,2
18948,0.854,0.95,10.0,-5.325,0.0,0.055,0.0123,0.0909,0.0766,0.687,124.983,215792.0,4.0,2
18949,0.767,0.45,0.0,-12.352,1.0,0.0824,0.347,0.0,0.113,0.809,106.847,203333.0,4.0,4
18950,0.758,0.477,0.0,-14.741,1.0,0.138,0.347,0.0,0.122,0.907,119.507,210120.0,4.0,4
18951,0.757,0.656,0.0,-8.542,1.0,0.054,0.118,0.0,0.209,0.791,106.995,212574.0,4.0,4
18952,0.679,0.583,7.0,-10.456,1.0,0.0327,0.0527,8.9e-05,0.102,0.75,117.165,225307.0,4.0,4
18953,0.728,0.719,0.0,-5.737,1.0,0.0687,0.0507,1.53e-06,0.137,0.777,106.416,213853.0,4.0,4
18954,0.768,0.549,0.0,-11.395,1.0,0.0365,0.156,0.0,0.126,0.743,109.739,198133.0,4.0,4
18955,0.474,0.727,9.0,-11.516,1.0,0.0807,0.1,0.0,0.817,0.314,133.904,207800.0,4.0,4
18956,0.774,0.585,0.0,-9.679,1.0,0.036,0.0829,0.0,0.155,0.662,109.731,192147.0,4.0,4
18957,0.715,0.623,1.0,-11.361,1.0,0.0743,0.00678,0.0,0.0896,0.254,116.986,245401.0,4.0,4
18958,0.725,0.623,9.0,-10.829,1.0,0.0388,0.222,0.0,0.0904,0.964,121.052,235439.0,4.0,4
18959,0.745,0.695,2.0,-5.076,1.0,0.0271,0.00593,0.0,0.0615,0.519,102.014,236600.0,4.0,4
18960,0.635,0.685,0.0,-6.707,1.0,0.0353,0.0133,5.78e-06,0.111,0.482,94.979,203827.0,4.0,4
18961,0.724,0.772,11.0,-4.015,0.0,0.0328,0.00824,0.00454,0.0654,0.932,130.007,189933.0,4.0,2
18962,0.714,0.849,11.0,-4.629,0.0,0.049,0.117,0.0,0.352,0.663,99.979,256853.0,4.0,2
18963,0.883,0.581,2.0,-6.146,0.0,0.0338,0.00248,0.000128,0.178,0.712,111.511,274053.0,4.0,2
18964,0.904,0.536,11.0,-7.288,0.0,0.0937,0.0148,0.0,0.357,0.965,119.018,186907.0,4.0,2
18965,0.968,0.677,6.0,-6.344,0.0,0.207,0.0306,0.0,0.0852,0.767,124.975,171740.0,4.0,3
18966,0.794,0.723,11.0,-6.067,0.0,0.0478,0.00908,2.91e-05,0.0987,0.585,112.563,192880.0,4.0,2
18967,0.701,0.515,1.0,-5.64,0.0,0.0303,0.00627,0.00441,0.0621,0.386,116.498,220145.0,4.0,2
18968,0.777,0.958,7.0,-2.612,1.0,0.167,0.104,2.23e-06,0.364,0.831,127.939,172192.0,4.0,4
18969,0.652,0.917,6.0,-6.72,1.0,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027.0,4.0,4
18970,0.658,0.575,11.0,-10.365,1.0,0.0267,0.243,0.0,0.122,0.504,108.329,239827.0,4.0,4
18971,0.678,0.61,0.0,-10.509,1.0,0.0306,0.467,0.0,0.397,0.919,117.04,170000.0,4.0,4
18972,0.593,0.923,0.0,-6.19,1.0,0.101,0.0495,0.0,0.29,0.587,124.862,224000.0,4.0,4
18973,0.517,0.335,4.0,-13.104,1.0,0.0324,0.561,0.0,0.0876,0.163,138.096,244360.0,4.0,0
18974,0.696,0.679,2.0,-7.363,1.0,0.0305,0.587,0.0,0.165,0.527,128.982,235493.0,4.0,4
18975,0.4,0.563,8.0,-10.233,1.0,0.0307,0.17,0.0,0.133,0.442,138.006,245733.0,4.0,0
18976,0.681,0.655,0.0,-8.642,1.0,0.0257,0.0425,0.0,0.0699,0.901,124.996,231480.0,4.0,4
18977,0.476,0.677,0.0,-11.175,1.0,0.0365,0.211,0.0,0.0601,0.691,170.879,158000.0,4.0,4
18978,0.404,0.663,9.0,-5.574,1.0,0.0271,0.484,0.0,0.251,0.569,111.03,237093.0,4.0,4
18979,0.62,0.402,5.0,-12.964,1.0,0.0264,0.337,6.13e-05,0.312,0.483,92.093,290840.0,4.0,0
18980,0.571,0.654,2.0,-11.034,0.0,0.0501,0.551,0.0,0.0599,0.947,117.955,235267.0,4.0,2
18981,0.544,0.371,4.0,-10.991,1.0,0.0388,0.861,0.000463,0.069,0.145,132.972,286653.0,4.0,0
18982,0.745,0.789,11.0,-6.916,0.0,0.0406,0.0823,0.0023,0.0583,0.811,104.63,218827.0,4.0,2
18983,0.81,0.722,11.0,-7.101,0.0,0.0429,0.0877,0.000885,0.529,0.963,138.011,251160.0,4.0,2
18984,0.571,0.509,4.0,-8.649,1.0,0.0569,0.855,1.25e-06,0.477,0.483,150.718,300227.0,4.0,0
18985,0.626,0.637,4.0,-8.492,0.0,0.0367,0.571,2.15e-06,0.46,0.472,129.676,292933.0,4.0,2
18986,0.484,0.441,5.0,-10.63,1.0,0.0254,0.453,0.000327,0.276,0.275,173.18,239827.0,4.0,0
18987,0.659,0.616,10.0,-10.881,1.0,0.0458,0.56,7.28e-05,0.0483,0.69,101.998,319227.0,4.0,4
18988,0.815,0.77,10.0,-8.412,0.0,0.0512,0.257,0.000227,0.0488,0.811,99.941,292667.0,4.0,2
18989,0.579,0.396,7.0,-10.032,1.0,0.0306,0.829,0.0,0.247,0.524,110.113,158907.0,3.0,1
18990,0.639,0.476,7.0,-10.921,1.0,0.0359,0.261,0.0,0.367,0.951,138.347,147760.0,4.0,4
18991,0.234,0.443,7.0,-7.605,1.0,0.0361,0.701,0.0,0.25,0.448,68.69,161533.0,4.0,0
18992,0.739,0.315,2.0,-10.129,1.0,0.0498,0.577,0.0,0.0912,0.447,109.955,250547.0,4.0,0
18993,0.596,0.589,0.0,-8.747,1.0,0.037,0.551,0.0,0.0897,0.587,75.288,156293.0,4.0,0
18994,0.48,0.557,10.0,-9.696,1.0,0.0276,0.413,7.71e-06,0.267,0.26,127.237,198827.0,4.0,0
18995,0.426,0.501,0.0,-9.529,1.0,0.0325,0.601,0.0,0.507,0.855,197.453,154973.0,3.0,1
18996,0.391,0.441,7.0,-9.876,1.0,0.0267,0.573,0.0,0.0665,0.513,76.524,195760.0,4.0,0
18997,0.688,0.567,4.0,-7.637,0.0,0.0394,0.403,0.0,0.0706,0.304,118.797,309787.0,4.0,2
18998,0.582,0.413,1.0,-9.392,1.0,0.0314,0.515,0.0,0.0638,0.266,127.079,287733.0,4.0,0
18999,0.495,0.613,5.0,-9.463,1.0,0.0239,0.348,0.0058,0.0406,0.924,100.535,170067.0,4.0,4
19000,0.728,0.734,11.0,-3.234,1.0,0.0318,0.63,3.56e-05,0.137,0.965,135.078,135467.0,4.0,4
19001,0.743,0.799,8.0,-5.466,0.0,0.0375,0.699,0.0,0.0635,0.965,116.112,139200.0,4.0,2
19002,0.703,0.649,8.0,-7.727,0.0,0.0312,0.397,0.0,0.209,0.862,122.719,159693.0,4.0,2
19003,0.374,0.429,0.0,-7.801,0.0,0.0279,0.523,0.0,0.134,0.679,71.519,157867.0,4.0,0
19004,0.498,0.796,8.0,-4.882,1.0,0.0453,0.607,0.0,0.3,0.906,79.648,157027.0,4.0,4
19005,0.737,0.736,2.0,-8.347,1.0,0.0458,0.174,0.00217,0.236,0.862,148.711,189067.0,4.0,4
19006,0.38,0.377,0.0,-11.06,1.0,0.0369,0.919,0.000323,0.117,0.17,138.226,246933.0,4.0,0
19007,0.232,0.319,3.0,-10.647,1.0,0.0381,0.924,0.00271,0.159,0.241,64.656,304960.0,4.0,0
19008,0.763,0.931,6.0,-4.163,0.0,0.0576,0.723,0.0,0.164,0.962,123.773,146293.0,4.0,2
19009,0.576,0.528,2.0,-5.236,0.0,0.0258,0.67,0.0,0.347,0.663,107.21,218827.0,4.0,2
19010,0.534,0.457,4.0,-8.66,0.0,0.0266,0.259,0.0004,0.203,0.271,140.798,233893.0,4.0,2
19011,0.454,0.512,0.0,-7.509,1.0,0.0249,0.251,0.0,0.0713,0.569,99.324,209333.0,4.0,4
19012,0.647,0.686,2.0,-4.247,0.0,0.0274,0.432,6.19e-06,0.133,0.952,155.697,219813.0,4.0,2
19013,0.448,0.528,7.0,-8.811,0.0,0.0288,0.506,0.0,0.115,0.499,116.039,88231.0,4.0,0
19014,0.489,0.535,7.0,-9.018,0.0,0.235,0.328,0.0,0.223,0.519,100.075,198964.0,4.0,3
19015,0.654,0.764,9.0,-4.046,0.0,0.0289,0.558,0.0,0.204,0.88,154.549,233800.0,4.0,2
19016,0.485,0.472,0.0,-6.661,1.0,0.0257,0.434,2.06e-05,0.058,0.57,98.159,211400.0,4.0,0
19017,0.557,0.554,0.0,-7.583,1.0,0.0367,0.495,3.29e-06,0.108,0.664,109.022,240173.0,4.0,4
19018,0.71,0.586,2.0,-5.783,0.0,0.0275,0.483,0.0,0.0556,0.93,156.542,220867.0,4.0,2
19019,0.479,0.601,7.0,-8.806,1.0,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027.0,4.0,4
19020,0.391,0.375,7.0,-12.573,1.0,0.046,0.0797,0.013,0.143,0.116,153.802,192773.0,4.0,0
19021,0.742,0.471,0.0,-10.767,1.0,0.0326,0.134,0.0903,0.284,0.815,124.95,354240.0,4.0,4
19022,0.41,0.361,5.0,-14.061,1.0,0.0351,0.431,0.000174,0.0779,0.134,120.0,247733.0,4.0,0
19023,0.504,0.739,9.0,-7.265,1.0,0.0316,0.0179,0.08,0.0949,0.417,128.918,248360.0,4.0,4
19024,0.738,0.434,2.0,-13.249,1.0,0.0495,0.171,0.339,0.614,0.936,101.227,67627.0,4.0,4
19025,0.338,0.407,4.0,-8.506,1.0,0.0371,0.0327,0.00246,0.081,0.519,172.595,289813.0,3.0,1
19026,0.528,0.655,0.0,-7.85,0.0,0.0262,0.0102,0.723,0.377,0.367,115.285,331853.0,4.0,2
19027,0.761,0.482,10.0,-11.849,1.0,0.0572,0.491,0.31,0.0864,0.626,88.054,311880.0,4.0,0
19028,0.35,0.297,2.0,-13.781,1.0,0.0265,0.000285,0.0,0.123,0.423,90.603,282533.0,3.0,1
19029,0.582,0.272,2.0,-5.662,1.0,0.0501,0.875,0.0,0.13,0.354,205.846,188238.0,4.0,0
19030,0.468,0.444,0.0,-13.822,1.0,0.0335,0.0552,0.000331,0.285,0.668,125.564,309333.0,4.0,4
19031,0.242,0.929,7.0,-3.126,1.0,0.0754,0.358,0.00172,0.973,0.232,150.376,185000.0,4.0,4
19032,0.471,0.494,7.0,-10.407,1.0,0.0312,0.387,0.0944,0.617,0.373,79.255,229827.0,4.0,0
19033,0.822,0.686,10.0,-10.456,0.0,0.0472,0.115,0.000982,0.0463,0.828,117.743,235693.0,4.0,2
19034,0.715,0.374,8.0,-6.665,1.0,0.0399,0.627,0.0,0.11,0.633,89.982,143531.0,4.0,0
19035,0.434,0.296,5.0,-17.021,1.0,0.0314,0.563,0.0147,0.0801,0.117,60.003,248627.0,4.0,0
19036,0.489,0.561,9.0,-14.351,1.0,0.0342,0.00268,0.055,0.0961,0.417,128.895,246773.0,4.0,0
19037,0.567,0.692,4.0,-7.881,1.0,0.0379,0.0784,0.0,0.0338,0.708,160.697,226267.0,4.0,4
19038,0.712,0.0862,9.0,-17.696,1.0,0.0325,0.814,0.000259,0.191,0.315,90.666,115293.0,3.0,1
19039,0.582,0.272,2.0,-5.662,1.0,0.0501,0.875,0.0,0.13,0.354,205.846,188238.0,4.0,0
19040,0.468,0.444,0.0,-13.822,1.0,0.0335,0.0552,0.000331,0.285,0.668,125.564,309333.0,4.0,4
